qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup
XP_783155.2	5_8674	45.0	100	4.31e-20	91.7	Spurp_XP_030829689	Spurp_XP_030829689	OG0004177
XP_783155.2	5_8674	42.857	98	7.41e-20	91.3	Spurp_XP_030829689	Spurp_XP_030829689	OG0004177
XP_783155.2	5_8674	39.815	108	1.52e-19	90.1	Spurp_XP_030829689	Spurp_XP_030829689	OG0004177
XP_783155.2	5_8674	38.182	110	2.82e-18	86.3	Spurp_XP_030829689	Spurp_XP_030829689	OG0004177
XP_783155.2	5_8674	38.235	102	2.02e-16	80.9	Spurp_XP_030829689	Spurp_XP_030829689	OG0004177
XP_783155.2	5_8674	36.0	100	2.06e-15	77.8	Spurp_XP_030829689	Spurp_XP_030829689	OG0004177
XP_783155.2	5_31842	45.0	100	5.07e-20	91.7	Spurp_XP_030852857	Spurp_XP_030852857	OG0004177
XP_783155.2	5_31842	42.857	98	9.13e-20	90.9	Spurp_XP_030852857	Spurp_XP_030852857	OG0004177
XP_783155.2	5_31842	43.0	100	1.7e-19	90.1	Spurp_XP_030852857	Spurp_XP_030852857	OG0004177
XP_783155.2	5_31842	38.182	110	3.34e-18	86.3	Spurp_XP_030852857	Spurp_XP_030852857	OG0004177
XP_783155.2	5_31842	40.0	100	4.12e-17	82.8	Spurp_XP_030852857	Spurp_XP_030852857	OG0004177
XP_783155.2	5_31842	39.796	98	3.59e-16	80.1	Spurp_XP_030852857	Spurp_XP_030852857	OG0004177
XP_783155.2	5_31842	35.052	97	3.26e-14	74.3	Spurp_XP_030852857	Spurp_XP_030852857	OG0004177
XP_783155.2	5_8673	45.0	100	5.12e-20	91.7	Spurp_XP_030829688	Spurp_XP_030829688	OG0004177
XP_783155.2	5_8673	42.857	98	9.13e-20	90.9	Spurp_XP_030829688	Spurp_XP_030829688	OG0004177
XP_783155.2	5_8673	43.0	100	1.7e-19	90.1	Spurp_XP_030829688	Spurp_XP_030829688	OG0004177
XP_783155.2	5_8673	38.182	110	3.47e-18	86.3	Spurp_XP_030829688	Spurp_XP_030829688	OG0004177
XP_783155.2	5_8673	36.607	112	3.36e-17	83.2	Spurp_XP_030829688	Spurp_XP_030829688	OG0004177
XP_783155.2	5_8673	39.796	98	4.96e-16	79.7	Spurp_XP_030829688	Spurp_XP_030829688	OG0004177
XP_783155.2	5_8673	35.052	97	4.54e-14	73.9	Spurp_XP_030829688	Spurp_XP_030829688	OG0004177
XP_783155.2	5_32250	43.333	90	3.54e-17	82.8	Spurp_XP_030853265	Spurp_XP_030853265	OG0002635
XP_783155.2	5_32250	39.216	102	1.02e-15	78.6	Spurp_XP_030853265	Spurp_XP_030853265	OG0002635
XP_783155.2	5_32250	40.625	96	2.14e-14	74.7	Spurp_XP_030853265	Spurp_XP_030853265	OG0002635
XP_783155.2	5_32250	37.349	83	2.13e-12	68.6	Spurp_XP_030853265	Spurp_XP_030853265	OG0002635
XP_783155.2	5_32250	46.154	65	4e-12	67.8	Spurp_XP_030853265	Spurp_XP_030853265	OG0002635
XP_783155.2	5_7662	43.333	90	7.93e-17	81.6	Spurp_XP_030828677	Spurp_XP_030828677	OG0002635
XP_783155.2	5_7662	37.864	103	2.45e-14	74.3	Spurp_XP_030828677	Spurp_XP_030828677	OG0002635
XP_783155.2	5_7662	40.625	96	3.78e-14	73.6	Spurp_XP_030828677	Spurp_XP_030828677	OG0002635
XP_783155.2	5_7662	37.349	83	5.02e-12	67.4	Spurp_XP_030828677	Spurp_XP_030828677	OG0002635
XP_783155.2	5_7662	46.154	65	1.07e-11	66.2	Spurp_XP_030828677	Spurp_XP_030828677	OG0002635
XP_783155.2	5_32247	42.553	94	1.39e-15	78.2	Spurp_XP_030853262	Spurp_XP_030853262	OG0002635
XP_783155.2	5_32247	37.5	104	2.39e-14	74.3	Spurp_XP_030853262	Spurp_XP_030853262	OG0002635
XP_783155.2	5_32247	40.625	96	2.87e-14	74.3	Spurp_XP_030853262	Spurp_XP_030853262	OG0002635
XP_783155.2	5_32247	39.13	92	2.07e-12	68.6	Spurp_XP_030853262	Spurp_XP_030853262	OG0002635
XP_783155.2	5_32247	37.349	83	2.65e-12	68.2	Spurp_XP_030853262	Spurp_XP_030853262	OG0002635
XP_783155.2	5_7660	41.053	95	4.25e-14	73.6	Spurp_XP_030828675	Spurp_XP_030828675	OG0002635
XP_783155.2	5_7660	40.625	96	5.6e-14	73.2	Spurp_XP_030828675	Spurp_XP_030828675	OG0002635
XP_783155.2	5_7660	37.5	104	9.36e-14	72.4	Spurp_XP_030828675	Spurp_XP_030828675	OG0002635
XP_783155.2	5_7660	37.349	83	7.34e-12	66.6	Spurp_XP_030828675	Spurp_XP_030828675	OG0002635
XP_783155.2	5_7660	39.13	92	1.4e-11	65.9	Spurp_XP_030828675	Spurp_XP_030828675	OG0002635
XP_783155.2	5_7661	41.053	95	5.48e-14	73.2	Spurp_XP_030828676	Spurp_XP_030828676	OG0002635
XP_783155.2	5_7661	40.625	96	7.15e-14	72.8	Spurp_XP_030828676	Spurp_XP_030828676	OG0002635
XP_783155.2	5_7661	37.5	104	1.11e-13	72.4	Spurp_XP_030828676	Spurp_XP_030828676	OG0002635
XP_783155.2	5_7661	37.349	83	9.27e-12	66.2	Spurp_XP_030828676	Spurp_XP_030828676	OG0002635
XP_783155.2	5_7661	39.13	92	1.71e-11	65.5	Spurp_XP_030828676	Spurp_XP_030828676	OG0002635
XP_783155.2	5_10289	36.842	95	9.78e-14	72.8	Spurp_XP_030831304	Spurp_XP_030831304	OG0003033
XP_783155.2	5_10289	34.058	138	9.5e-11	63.5	Spurp_XP_030831304	Spurp_XP_030831304	OG0003033
XP_783155.2	5_10287	36.842	95	9.79e-14	72.8	Spurp_XP_030831302	Spurp_XP_030831302	OG0003033
XP_783155.2	5_10287	34.058	138	9.68e-11	63.5	Spurp_XP_030831302	Spurp_XP_030831302	OG0003033
XP_783155.2	5_10288	36.842	95	1.17e-13	72.4	Spurp_XP_030831303	Spurp_XP_030831303	OG0003033
XP_783155.2	5_13146	36.585	123	6.23e-13	70.5	Spurp_XP_030834161	Spurp_XP_030834161	OG0001682
XP_783155.2	5_13146	40.594	101	1.48e-12	69.3	Spurp_XP_030834161	Spurp_XP_030834161	OG0001682
XP_783155.2	5_13146	40.206	97	5.59e-12	67.4	Spurp_XP_030834161	Spurp_XP_030834161	OG0001682
XP_783155.2	5_13446	36.585	123	1.29e-12	69.7	Spurp_XP_030834461	Spurp_XP_030834461	OG0001682
XP_783155.2	5_13446	40.594	101	3.45e-12	68.2	Spurp_XP_030834461	Spurp_XP_030834461	OG0001682
XP_783155.2	5_13446	40.206	97	1.22e-11	66.6	Spurp_XP_030834461	Spurp_XP_030834461	OG0001682
XP_783155.2	5_13446	51.613	62	1.97e-11	65.9	Spurp_XP_030834461	Spurp_XP_030834461	OG0001682
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	40.541	111	1.53e-12	69.3	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	41.0	100	2.98e-12	68.2	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34632	41.509	106	3.51e-12	68.2	Spurp_XP_030855647	Spurp_XP_030855647	OG0000359
XP_783155.2	5_34043	39.604	101	3.56e-11	64.7	Spurp_XP_030855058	Spurp_XP_030855058	OG0000359
XP_783155.2	5_13152	51.613	62	7.4e-11	63.9	Spurp_XP_030834167	Spurp_XP_030834167	OG0001682
sp|P28090.1|WNT3_EVATR	5_35742	55.725	131	5.98e-47	155.0	Spurp_XP_781564	Spurp_XP_781564	OG0005009
sp|P28090.1|WNT3_EVATR	5_3420	55.725	131	6.870000000000001e-47	155.0	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
sp|P28090.1|WNT3_EVATR	5_37945	45.161	124	2.52e-28	107.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
sp|P28090.1|WNT3_EVATR	5_9582	39.516	124	8.69e-25	96.3	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
sp|P28090.1|WNT3_EVATR	5_35426	42.636	129	8.119999999999999e-23	92.4	Spurp_XP_779946	Spurp_XP_779946	OG0001715
sp|P28090.1|WNT3_EVATR	5_31946	42.636	129	8.119999999999999e-23	92.4	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
sp|P28090.1|WNT3_EVATR	5_6783	42.636	129	8.119999999999999e-23	92.4	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
sp|P28090.1|WNT3_EVATR	5_6782	42.636	129	8.119999999999999e-23	92.4	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
sp|P28090.1|WNT3_EVATR	5_6781	42.636	129	8.119999999999999e-23	92.4	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
sp|P28090.1|WNT3_EVATR	5_4386	42.636	129	8.119999999999999e-23	92.4	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
sp|P28090.1|WNT3_EVATR	5_36722	40.441	136	1.44e-22	90.9	Spurp_XP_787051	Spurp_XP_787051	OG0009321
sp|P28090.1|WNT3_EVATR	5_37137	40.323	124	2e-22	90.5	Spurp_XP_790077	Spurp_XP_790077	OG0012128
sp|P28090.1|WNT3_EVATR	5_21439	41.129	124	5.79e-22	89.4	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
sp|P28090.1|WNT3_EVATR	5_90	37.795	127	6.87e-21	86.7	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
sp|P28090.1|WNT3_EVATR	5_11823	35.484	124	9.380000000000001e-21	85.9	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
sp|P28090.1|WNT3_EVATR	5_9859	33.094	139	4.38e-14	67.4	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
sp|P28093.1|WNT8_EVATR	5_398	40.789	152	4.88e-33	119.0	Spurp_NP_999832	Spurp_NP_999832	OG0008404
sp|P28093.1|WNT8_EVATR	5_36722	36.09	133	7.77e-17	75.5	Spurp_XP_787051	Spurp_XP_787051	OG0009321
sp|P28093.1|WNT8_EVATR	5_9582	34.328	134	3.77e-16	73.2	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
sp|P28093.1|WNT8_EVATR	5_90	33.824	136	1.66e-15	72.0	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
sp|P28093.1|WNT8_EVATR	5_37945	33.333	129	1.15e-14	69.7	Spurp_XP_796616	Spurp_XP_796616	OG0000697
sp|P28093.1|WNT8_EVATR	5_35426	34.615	130	1.45e-13	66.6	Spurp_XP_779946	Spurp_XP_779946	OG0001715
sp|P28093.1|WNT8_EVATR	5_31946	34.615	130	1.45e-13	66.6	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
sp|P28093.1|WNT8_EVATR	5_6783	34.615	130	1.45e-13	66.6	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
sp|P28093.1|WNT8_EVATR	5_6782	34.615	130	1.45e-13	66.6	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
sp|P28093.1|WNT8_EVATR	5_6781	34.615	130	1.45e-13	66.6	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
sp|P28093.1|WNT8_EVATR	5_4386	34.615	130	1.45e-13	66.6	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
sp|P28093.1|WNT8_EVATR	5_11823	32.824	131	2.16e-13	65.9	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
sp|P28093.1|WNT8_EVATR	5_9859	32.394	142	1.59e-12	63.5	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
sp|P28098.1|WNT7_STRPU	5_36722	100.0	123	3.53e-88	260.0	Spurp_XP_787051	Spurp_XP_787051	OG0009321
sp|P28098.1|WNT7_STRPU	5_21439	45.528	123	3.41e-30	111.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
sp|P28098.1|WNT7_STRPU	5_37945	43.089	123	1.5e-29	110.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
sp|P28098.1|WNT7_STRPU	5_9582	39.837	123	3.59e-29	107.0	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
sp|P28098.1|WNT7_STRPU	5_35426	45.528	123	1.66e-28	107.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
sp|P28098.1|WNT7_STRPU	5_31946	45.528	123	1.66e-28	107.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
sp|P28098.1|WNT7_STRPU	5_6783	45.528	123	1.66e-28	107.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
sp|P28098.1|WNT7_STRPU	5_6782	45.528	123	1.66e-28	107.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
sp|P28098.1|WNT7_STRPU	5_6781	45.528	123	1.66e-28	107.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
sp|P28098.1|WNT7_STRPU	5_4386	45.528	123	1.66e-28	107.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
sp|P28098.1|WNT7_STRPU	5_37137	40.65	123	1.2599999999999999e-25	99.4	Spurp_XP_790077	Spurp_XP_790077	OG0012128
sp|P28098.1|WNT7_STRPU	5_90	38.583	127	1.82e-24	96.3	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
sp|P28098.1|WNT7_STRPU	5_35742	42.857	133	2.0299999999999998e-24	96.3	Spurp_XP_781564	Spurp_XP_781564	OG0005009
sp|P28098.1|WNT7_STRPU	5_11823	39.024	123	2.1499999999999998e-24	95.5	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
sp|P28098.1|WNT7_STRPU	5_3420	42.857	133	2.45e-24	95.9	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
sp|P28098.1|WNT7_STRPU	5_9859	36.842	133	2.07e-17	76.6	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
sp|P28098.1|WNT7_STRPU	5_398	39.583	96	4.47e-13	64.7	Spurp_NP_999832	Spurp_NP_999832	OG0008404
sp|P28095.1|WNT2_STRPU	5_11823	98.291	117	8.92e-80	238.0	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
sp|P28095.1|WNT2_STRPU	5_37137	43.59	117	1.6100000000000002e-27	103.0	Spurp_XP_790077	Spurp_XP_790077	OG0012128
sp|P28095.1|WNT2_STRPU	5_21439	42.857	119	2.32e-26	100.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
sp|P28095.1|WNT2_STRPU	5_35426	41.88	117	4.62e-26	100.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
sp|P28095.1|WNT2_STRPU	5_31946	41.88	117	4.62e-26	100.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
sp|P28095.1|WNT2_STRPU	5_6783	41.88	117	4.62e-26	100.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
sp|P28095.1|WNT2_STRPU	5_6782	41.88	117	4.62e-26	100.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
sp|P28095.1|WNT2_STRPU	5_6781	41.88	117	4.62e-26	100.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
sp|P28095.1|WNT2_STRPU	5_4386	41.88	117	4.62e-26	100.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
sp|P28095.1|WNT2_STRPU	5_9582	37.398	123	1.8e-23	92.4	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
sp|P28095.1|WNT2_STRPU	5_36722	38.211	123	4.4799999999999997e-23	92.0	Spurp_XP_787051	Spurp_XP_787051	OG0009321
sp|P28095.1|WNT2_STRPU	5_90	38.4	125	5.11e-22	89.4	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
sp|P28095.1|WNT2_STRPU	5_35742	32.812	128	1.06e-19	82.8	Spurp_XP_781564	Spurp_XP_781564	OG0005009
sp|P28095.1|WNT2_STRPU	5_3420	32.812	128	1.19e-19	82.8	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
sp|P28095.1|WNT2_STRPU	5_37945	36.667	120	3.77e-19	81.6	Spurp_XP_796616	Spurp_XP_796616	OG0000697
sp|P28095.1|WNT2_STRPU	5_9859	30.827	133	9.33e-13	63.5	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
sp|P28097.1|WNT6_STRPU	5_37137	100.0	117	2.39e-82	245.0	Spurp_XP_790077	Spurp_XP_790077	OG0012128
sp|P28097.1|WNT6_STRPU	5_21439	52.941	119	5.21e-35	123.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
sp|P28097.1|WNT6_STRPU	5_90	47.2	125	1.7700000000000002e-32	117.0	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
sp|P28097.1|WNT6_STRPU	5_35426	49.573	117	9.74e-32	116.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
sp|P28097.1|WNT6_STRPU	5_31946	49.573	117	9.74e-32	116.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
sp|P28097.1|WNT6_STRPU	5_6783	49.573	117	9.74e-32	116.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
sp|P28097.1|WNT6_STRPU	5_6782	49.573	117	9.74e-32	116.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
sp|P28097.1|WNT6_STRPU	5_6781	49.573	117	9.74e-32	116.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
sp|P28097.1|WNT6_STRPU	5_4386	49.573	117	9.74e-32	116.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
sp|P28097.1|WNT6_STRPU	5_11823	44.444	117	7.149999999999999e-30	109.0	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
sp|P28097.1|WNT6_STRPU	5_9582	43.089	123	1.2300000000000001e-29	108.0	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
sp|P28097.1|WNT6_STRPU	5_36722	40.65	123	6.210000000000001e-26	99.8	Spurp_XP_787051	Spurp_XP_787051	OG0009321
sp|P28097.1|WNT6_STRPU	5_35742	39.062	128	2.5399999999999997e-23	92.8	Spurp_XP_781564	Spurp_XP_781564	OG0005009
sp|P28097.1|WNT6_STRPU	5_3420	39.062	128	2.5499999999999998e-23	92.8	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
sp|P28097.1|WNT6_STRPU	5_37945	36.667	120	1.08e-21	89.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
sp|P28097.1|WNT6_STRPU	5_9859	36.09	133	3.99e-15	70.1	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
sp|P28097.1|WNT6_STRPU	5_398	35.556	90	3.07e-12	62.4	Spurp_NP_999832	Spurp_NP_999832	OG0008404
AAC69436.1	5_35426	100.0	331	0.0	694.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
AAC69436.1	5_31946	100.0	331	0.0	694.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
AAC69436.1	5_6783	100.0	331	0.0	694.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
AAC69436.1	5_6782	100.0	331	0.0	694.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
AAC69436.1	5_6781	100.0	331	0.0	694.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
AAC69436.1	5_4386	100.0	331	0.0	694.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
AAC69436.1	5_21439	51.746	315	6.31e-112	329.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
AAC69436.1	5_36722	43.544	333	2.9399999999999996e-94	284.0	Spurp_XP_787051	Spurp_XP_787051	OG0009321
AAC69436.1	5_37945	42.442	344	5.17e-93	284.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
AAC69436.1	5_9582	46.078	306	1.4299999999999999e-90	273.0	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
AAC69436.1	5_90	42.857	322	5.9299999999999996e-89	271.0	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
AAC69436.1	5_37137	43.506	308	9.56e-85	260.0	Spurp_XP_790077	Spurp_XP_790077	OG0012128
AAC69436.1	5_11823	39.498	319	2.0600000000000002e-79	246.0	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
AAC69436.1	5_3420	38.439	346	6.64e-76	238.0	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
AAC69436.1	5_35742	38.04	347	1.38e-75	237.0	Spurp_XP_781564	Spurp_XP_781564	OG0005009
AAC69436.1	5_9859	35.474	327	1.76e-63	204.0	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
AAC69436.1	5_398	32.537	335	5.3e-45	157.0	Spurp_NP_999832	Spurp_NP_999832	OG0008404
XP_072165241.1	5_398	68.966	348	2.58e-165	466.0	Spurp_NP_999832	Spurp_NP_999832	OG0008404
XP_072165241.1	5_90	37.975	316	4.58e-66	214.0	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
XP_072165241.1	5_21439	38.182	330	6.26e-61	200.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
XP_072165241.1	5_36722	36.637	333	2.42e-60	198.0	Spurp_XP_787051	Spurp_XP_787051	OG0009321
XP_072165241.1	5_35426	36.056	355	6.66e-58	194.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
XP_072165241.1	5_31946	36.056	355	6.66e-58	194.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
XP_072165241.1	5_6783	36.056	355	6.66e-58	194.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
XP_072165241.1	5_6782	36.056	355	6.66e-58	194.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
XP_072165241.1	5_6781	36.056	355	6.66e-58	194.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
XP_072165241.1	5_4386	36.056	355	6.66e-58	194.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
XP_072165241.1	5_37137	32.283	381	7.840000000000001e-58	192.0	Spurp_XP_790077	Spurp_XP_790077	OG0012128
XP_072165241.1	5_11823	32.822	326	2.23e-57	190.0	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
XP_072165241.1	5_35742	36.25	320	6.27e-56	187.0	Spurp_XP_781564	Spurp_XP_781564	OG0005009
XP_072165241.1	5_9582	34.627	335	2.0599999999999998e-55	184.0	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
XP_072165241.1	5_3420	36.677	319	2.68e-55	186.0	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
XP_072165241.1	5_37945	32.564	390	4.44e-53	182.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
XP_072165241.1	5_9859	31.21	314	1.8899999999999998e-46	161.0	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
XP_072181148.1	5_9859	81.562	320	0.0	548.0	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
XP_072181148.1	5_90	37.615	327	1.1499999999999999e-69	223.0	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
XP_072181148.1	5_3420	34.615	364	9.88e-67	215.0	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
XP_072181148.1	5_35426	37.267	322	3.22e-66	216.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
XP_072181148.1	5_31946	37.267	322	3.22e-66	216.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
XP_072181148.1	5_6783	37.267	322	3.22e-66	216.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
XP_072181148.1	5_6782	37.267	322	3.22e-66	216.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
XP_072181148.1	5_6781	37.267	322	3.22e-66	216.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
XP_072181148.1	5_4386	37.267	322	3.22e-66	216.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
XP_072181148.1	5_35742	34.247	365	1.58e-65	212.0	Spurp_XP_781564	Spurp_XP_781564	OG0005009
XP_072181148.1	5_21439	35.061	328	3.22e-65	211.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
XP_072181148.1	5_37137	32.571	350	4.47e-65	211.0	Spurp_XP_790077	Spurp_XP_790077	OG0012128
XP_072181148.1	5_9582	35.948	306	5.22e-62	201.0	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
XP_072181148.1	5_11823	33.542	319	1.4300000000000001e-59	196.0	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
XP_072181148.1	5_36722	32.609	368	1.78e-59	196.0	Spurp_XP_787051	Spurp_XP_787051	OG0009321
XP_072181148.1	5_37945	32.448	339	5.33e-56	189.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
XP_072181148.1	5_398	29.866	298	1.62e-38	141.0	Spurp_NP_999832	Spurp_NP_999832	OG0008404
XP_072180986.1	5_35742	84.488	361	0.0	660.0	Spurp_XP_781564	Spurp_XP_781564	OG0005009
XP_072180986.1	5_3420	84.211	361	0.0	654.0	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
XP_072180986.1	5_21439	44.237	321	1.0399999999999998e-89	278.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
XP_072180986.1	5_90	43.73	311	1.4000000000000002e-88	275.0	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
XP_072180986.1	5_36722	41.846	325	1.81e-80	254.0	Spurp_XP_787051	Spurp_XP_787051	OG0009321
XP_072180986.1	5_35426	38.021	384	9.02e-78	249.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
XP_072180986.1	5_31946	38.021	384	9.02e-78	249.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
