qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup
sp|P28098.1|WNT7_STRPU	2_31809	40.65	123	5.860000000000001e-26	100.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
sp|P28098.1|WNT7_STRPU	2_2043	40.65	123	2.07e-24	95.9	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
sp|P28098.1|WNT7_STRPU	2_30303	42.105	133	5.89e-24	94.7	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
sp|P28098.1|WNT7_STRPU	2_30508	42.105	133	6.329999999999999e-24	94.7	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
sp|P28098.1|WNT7_STRPU	2_31687	37.008	127	8.099999999999999e-23	91.7	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
sp|P28098.1|WNT7_STRPU	2_31477	38.636	132	1.01e-18	80.5	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
sp|P28098.1|WNT7_STRPU	2_26912	31.373	153	2.88e-13	65.5	Lvar_XP_041485541	Lvar_XP_041485541	OG0008404
sp|P28095.1|WNT2_STRPU	2_2043	93.162	117	6.81e-76	228.0	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
sp|P28095.1|WNT2_STRPU	2_31809	43.59	117	3.79e-28	105.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
sp|P28095.1|WNT2_STRPU	2_29379	42.857	119	3.6000000000000006e-27	102.0	Lvar_XP_041479642	Lvar_XP_041479642	OG0000697
sp|P28095.1|WNT2_STRPU	2_26063	42.735	117	7.080000000000001e-27	102.0	Lvar_XP_041460658	Lvar_XP_041460658	OG0001715
sp|P28095.1|WNT2_STRPU	2_26059	42.735	117	7.080000000000001e-27	102.0	Lvar_XP_041460657	Lvar_XP_041460657	OG0001715
sp|P28095.1|WNT2_STRPU	2_26051	42.735	117	7.080000000000001e-27	102.0	Lvar_XP_041460655	Lvar_XP_041460655	OG0001715
sp|P28095.1|WNT2_STRPU	2_26047	42.735	117	7.080000000000001e-27	102.0	Lvar_XP_041460654	Lvar_XP_041460654	OG0001715
sp|P28095.1|WNT2_STRPU	2_29384	42.857	119	7.53e-26	99.4	Lvar_XP_041479643	Lvar_XP_041479643	OG0000697
sp|P28095.1|WNT2_STRPU	2_13631	39.024	123	1.2099999999999999e-23	93.6	Lvar_XP_041459365	Lvar_XP_041459365	OG0009321
sp|P28095.1|WNT2_STRPU	2_13627	39.024	123	1.2699999999999999e-23	93.6	Lvar_XP_041459364	Lvar_XP_041459364	OG0009321
sp|P28095.1|WNT2_STRPU	2_13623	39.024	123	1.32e-23	93.6	Lvar_XP_041459363	Lvar_XP_041459363	OG0009321
sp|P28095.1|WNT2_STRPU	2_30507	37.398	123	3.0299999999999996e-23	91.7	Lvar_XP_041478374	Lvar_XP_041478374	OG0000697
sp|P28095.1|WNT2_STRPU	2_31687	39.683	126	9.339999999999999e-23	91.3	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
sp|P28095.1|WNT2_STRPU	2_30303	35.156	128	1.97e-21	87.8	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
sp|P28095.1|WNT2_STRPU	2_30508	35.156	128	1.97e-21	87.4	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
sp|P28095.1|WNT2_STRPU	2_3701	35.833	120	6.040000000000001e-21	86.7	Lvar_XP_041457833	Lvar_XP_041457833	OG0000697
sp|P28095.1|WNT2_STRPU	2_31477	33.077	130	3.78e-15	70.5	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
sp|P28097.1|WNT6_STRPU	2_31809	99.145	117	5.04e-81	241.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
sp|P28097.1|WNT6_STRPU	2_29379	52.941	119	2.75e-36	127.0	Lvar_XP_041479642	Lvar_XP_041479642	OG0000697
sp|P28097.1|WNT6_STRPU	2_29384	52.941	119	9e-35	123.0	Lvar_XP_041479643	Lvar_XP_041479643	OG0000697
sp|P28097.1|WNT6_STRPU	2_31687	47.2	125	9.279999999999999e-34	120.0	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
sp|P28097.1|WNT6_STRPU	2_26063	49.573	117	1.48e-31	115.0	Lvar_XP_041460658	Lvar_XP_041460658	OG0001715
sp|P28097.1|WNT6_STRPU	2_26059	49.573	117	1.48e-31	115.0	Lvar_XP_041460657	Lvar_XP_041460657	OG0001715
sp|P28097.1|WNT6_STRPU	2_26051	49.573	117	1.48e-31	115.0	Lvar_XP_041460655	Lvar_XP_041460655	OG0001715
sp|P28097.1|WNT6_STRPU	2_26047	49.573	117	1.48e-31	115.0	Lvar_XP_041460654	Lvar_XP_041460654	OG0001715
sp|P28097.1|WNT6_STRPU	2_2043	46.154	117	2.74e-30	111.0	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
sp|P28097.1|WNT6_STRPU	2_30507	43.089	123	9.280000000000001e-29	106.0	Lvar_XP_041478374	Lvar_XP_041478374	OG0000697
sp|P28097.1|WNT6_STRPU	2_13631	40.65	123	4.44e-26	100.0	Lvar_XP_041459365	Lvar_XP_041459365	OG0009321
sp|P28097.1|WNT6_STRPU	2_13627	40.65	123	4.5300000000000004e-26	100.0	Lvar_XP_041459364	Lvar_XP_041459364	OG0009321
sp|P28097.1|WNT6_STRPU	2_13623	40.65	123	4.84e-26	100.0	Lvar_XP_041459363	Lvar_XP_041459363	OG0009321
sp|P28097.1|WNT6_STRPU	2_30508	38.281	128	1.7e-22	90.5	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
sp|P28097.1|WNT6_STRPU	2_30303	38.281	128	1.72e-22	90.5	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
sp|P28097.1|WNT6_STRPU	2_3701	37.5	120	4.79e-22	89.7	Lvar_XP_041457833	Lvar_XP_041457833	OG0000697
sp|P28097.1|WNT6_STRPU	2_31477	34.848	132	5.02e-16	72.8	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
AAC69436.1	2_26063	96.677	331	0.0	674.0	Lvar_XP_041460658	Lvar_XP_041460658	OG0001715
AAC69436.1	2_26059	96.677	331	0.0	674.0	Lvar_XP_041460657	Lvar_XP_041460657	OG0001715
AAC69436.1	2_26051	96.677	331	0.0	674.0	Lvar_XP_041460655	Lvar_XP_041460655	OG0001715
AAC69436.1	2_26047	96.677	331	0.0	674.0	Lvar_XP_041460654	Lvar_XP_041460654	OG0001715
AAC69436.1	2_29379	52.063	315	8.07e-114	334.0	Lvar_XP_041479642	Lvar_XP_041479642	OG0000697
AAC69436.1	2_29384	52.063	315	4.3999999999999995e-112	330.0	Lvar_XP_041479643	Lvar_XP_041479643	OG0000697
AAC69436.1	2_3701	45.029	342	6.270000000000001e-97	293.0	Lvar_XP_041457833	Lvar_XP_041457833	OG0000697
AAC69436.1	2_13631	44.073	329	2.13e-96	290.0	Lvar_XP_041459365	Lvar_XP_041459365	OG0009321
AAC69436.1	2_13623	43.881	335	7.62e-95	286.0	Lvar_XP_041459363	Lvar_XP_041459363	OG0009321
AAC69436.1	2_13627	43.844	333	1.1899999999999999e-94	285.0	Lvar_XP_041459364	Lvar_XP_041459364	OG0009321
AAC69436.1	2_31687	43.344	323	9.04e-92	278.0	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
AAC69436.1	2_30507	45.752	306	3.8e-91	274.0	Lvar_XP_041478374	Lvar_XP_041478374	OG0000697
AAC69436.1	2_31809	43.182	308	6.45e-83	255.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
AAC69436.1	2_2043	39.577	331	2.39e-79	246.0	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
AAC69436.1	2_30508	38.15	346	5.41e-77	240.0	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
AAC69436.1	2_30303	37.752	347	7.61e-77	240.0	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
AAC69436.1	2_31477	36.223	323	4.14e-66	213.0	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
AAC69436.1	2_26912	35.061	328	2.96e-46	161.0	Lvar_XP_041485541	Lvar_XP_041485541	OG0008404
XP_072165241.1	2_26912	74.203	345	6.36e-174	488.0	Lvar_XP_041485541	Lvar_XP_041485541	OG0008404
XP_072165241.1	2_31687	38.291	316	4.71e-67	216.0	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
XP_072165241.1	2_29379	38.182	330	1.64e-62	204.0	Lvar_XP_041479642	Lvar_XP_041479642	OG0000697
XP_072165241.1	2_13631	37.386	329	2.75e-61	201.0	Lvar_XP_041459365	Lvar_XP_041459365	OG0009321
XP_072165241.1	2_13627	36.937	333	4.75e-61	200.0	Lvar_XP_041459364	Lvar_XP_041459364	OG0009321
XP_072165241.1	2_13623	36.716	335	1.89e-60	199.0	Lvar_XP_041459363	Lvar_XP_041459363	OG0009321
XP_072165241.1	2_29384	38.182	330	2.4299999999999998e-60	198.0	Lvar_XP_041479643	Lvar_XP_041479643	OG0000697
XP_072165241.1	2_30303	36.709	316	5.1300000000000005e-59	195.0	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
XP_072165241.1	2_26063	36.544	353	7.86e-59	196.0	Lvar_XP_041460658	Lvar_XP_041460658	OG0001715
XP_072165241.1	2_26059	36.544	353	7.86e-59	196.0	Lvar_XP_041460657	Lvar_XP_041460657	OG0001715
XP_072165241.1	2_26051	36.544	353	7.86e-59	196.0	Lvar_XP_041460655	Lvar_XP_041460655	OG0001715
XP_072165241.1	2_26047	36.544	353	7.86e-59	196.0	Lvar_XP_041460654	Lvar_XP_041460654	OG0001715
XP_072165241.1	2_31809	32.021	381	3.0300000000000003e-58	193.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
XP_072165241.1	2_30508	36.825	315	4.84e-58	192.0	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
XP_072165241.1	2_30507	35.455	330	1.9800000000000001e-56	186.0	Lvar_XP_041478374	Lvar_XP_041478374	OG0000697
XP_072165241.1	2_2043	33.129	326	2.93e-56	188.0	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
XP_072165241.1	2_3701	33.048	351	4.62e-55	186.0	Lvar_XP_041457833	Lvar_XP_041457833	OG0000697
XP_072165241.1	2_31477	31.731	312	1.5199999999999999e-46	163.0	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
XP_072181148.1	2_31477	79.452	365	0.0	613.0	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
XP_072181148.1	2_31687	38.509	322	5.93e-72	229.0	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
XP_072181148.1	2_30508	34.16	363	1.98e-68	219.0	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
XP_072181148.1	2_30303	34.341	364	2.1599999999999998e-67	217.0	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
XP_072181148.1	2_26063	36.957	322	4.2599999999999996e-67	218.0	Lvar_XP_041460658	Lvar_XP_041460658	OG0001715
XP_072181148.1	2_26059	36.957	322	4.2599999999999996e-67	218.0	Lvar_XP_041460657	Lvar_XP_041460657	OG0001715
XP_072181148.1	2_26051	36.957	322	4.2599999999999996e-67	218.0	Lvar_XP_041460655	Lvar_XP_041460655	OG0001715
XP_072181148.1	2_26047	36.957	322	4.2599999999999996e-67	218.0	Lvar_XP_041460654	Lvar_XP_041460654	OG0001715
XP_072181148.1	2_29384	34.341	364	3.5600000000000004e-66	213.0	Lvar_XP_041479643	Lvar_XP_041479643	OG0000697
XP_072181148.1	2_29379	34.247	365	4.830000000000001e-66	213.0	Lvar_XP_041479642	Lvar_XP_041479642	OG0000697
XP_072181148.1	2_31809	32.857	350	1.3100000000000001e-65	212.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
XP_072181148.1	2_30507	36.054	294	2.48e-62	202.0	Lvar_XP_041478374	Lvar_XP_041478374	OG0000697
XP_072181148.1	2_13631	33.149	362	1.7999999999999997e-61	201.0	Lvar_XP_041459365	Lvar_XP_041459365	OG0009321
XP_072181148.1	2_13623	32.88	368	2.49e-61	201.0	Lvar_XP_041459363	Lvar_XP_041459363	OG0009321
XP_072181148.1	2_13627	32.88	368	1.1499999999999999e-60	199.0	Lvar_XP_041459364	Lvar_XP_041459364	OG0009321
XP_072181148.1	2_2043	31.781	365	5.89e-59	195.0	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
XP_072181148.1	2_3701	30.303	396	6.89e-59	196.0	Lvar_XP_041457833	Lvar_XP_041457833	OG0000697
XP_072181148.1	2_26912	33.0	300	2.18e-40	146.0	Lvar_XP_041485541	Lvar_XP_041485541	OG0008404
XP_072180986.1	2_30303	85.833	360	0.0	666.0	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
XP_072180986.1	2_30508	85.556	360	0.0	659.0	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
XP_072180986.1	2_29379	44.86	321	5.9e-93	286.0	Lvar_XP_041479642	Lvar_XP_041479642	OG0000697
XP_072180986.1	2_29384	44.548	321	2.59e-90	279.0	Lvar_XP_041479643	Lvar_XP_041479643	OG0000697
XP_072180986.1	2_31687	44.231	312	1.3399999999999999e-89	278.0	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
XP_072180986.1	2_13627	42.462	325	4.29e-82	258.0	Lvar_XP_041459364	Lvar_XP_041459364	OG0009321
XP_072180986.1	2_13623	41.411	326	5.01e-81	255.0	Lvar_XP_041459363	Lvar_XP_041459363	OG0009321
XP_072180986.1	2_13631	42.105	323	6.279999999999999e-81	255.0	Lvar_XP_041459365	Lvar_XP_041459365	OG0009321
XP_072180986.1	2_3701	38.953	344	1.33e-79	253.0	Lvar_XP_041457833	Lvar_XP_041457833	OG0000697
XP_072180986.1	2_26063	38.021	384	3.55e-78	250.0	Lvar_XP_041460658	Lvar_XP_041460658	OG0001715
XP_072180986.1	2_26059	38.021	384	3.55e-78	250.0	Lvar_XP_041460657	Lvar_XP_041460657	OG0001715
XP_072180986.1	2_26051	38.021	384	3.55e-78	250.0	Lvar_XP_041460655	Lvar_XP_041460655	OG0001715
XP_072180986.1	2_26047	38.021	384	3.55e-78	250.0	Lvar_XP_041460654	Lvar_XP_041460654	OG0001715
XP_072180986.1	2_31809	37.91	335	2.94e-75	240.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
XP_072180986.1	2_2043	34.204	383	5.37e-71	229.0	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
XP_072180986.1	2_30507	40.273	293	3.67e-70	225.0	Lvar_XP_041478374	Lvar_XP_041478374	OG0000697
XP_072180986.1	2_31477	36.364	319	1.05e-65	216.0	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
XP_072180986.1	2_26912	35.505	307	1.3699999999999998e-48	171.0	Lvar_XP_041485541	Lvar_XP_041485541	OG0008404
XP_072038869.1	2_29379	48.571	350	7.06e-111	332.0	Lvar_XP_041479642	Lvar_XP_041479642	OG0000697
XP_072038869.1	2_29384	48.571	350	4.95e-109	327.0	Lvar_XP_041479643	Lvar_XP_041479643	OG0000697
XP_072038869.1	2_26063	50.915	328	1.5599999999999999e-108	328.0	Lvar_XP_041460658	Lvar_XP_041460658	OG0001715
XP_072038869.1	2_26059	50.915	328	1.5599999999999999e-108	328.0	Lvar_XP_041460657	Lvar_XP_041460657	OG0001715
XP_072038869.1	2_26051	50.915	328	1.5599999999999999e-108	328.0	Lvar_XP_041460655	Lvar_XP_041460655	OG0001715
XP_072038869.1	2_26047	50.915	328	1.5599999999999999e-108	328.0	Lvar_XP_041460654	Lvar_XP_041460654	OG0001715
XP_072038869.1	2_13631	46.505	329	3.1299999999999994e-104	315.0	Lvar_XP_041459365	Lvar_XP_041459365	OG0009321
XP_072038869.1	2_13623	45.808	334	3.8399999999999996e-104	315.0	Lvar_XP_041459363	Lvar_XP_041459363	OG0009321
XP_072038869.1	2_13627	46.084	332	4.9299999999999993e-104	314.0	Lvar_XP_041459364	Lvar_XP_041459364	OG0009321
XP_072038869.1	2_31687	41.848	368	5.4199999999999995e-95	291.0	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
XP_072038869.1	2_30507	45.667	300	3.13e-94	287.0	Lvar_XP_041478374	Lvar_XP_041478374	OG0000697
XP_072038869.1	2_3701	38.095	399	5.46e-94	290.0	Lvar_XP_041457833	Lvar_XP_041457833	OG0000697
XP_072038869.1	2_30508	41.713	362	1.66e-92	285.0	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
XP_072038869.1	2_30303	41.598	363	3.5599999999999996e-91	281.0	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
XP_072038869.1	2_31809	40.525	343	1.06e-88	275.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
XP_072038869.1	2_2043	38.978	313	1.86e-80	254.0	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
XP_072038869.1	2_31477	34.746	354	7.68e-65	213.0	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
XP_072038869.1	2_26912	36.223	323	2.3899999999999997e-52	181.0	Lvar_XP_041485541	Lvar_XP_041485541	OG0008404
XP_072027499.1	2_13631	73.276	348	0.0	545.0	Lvar_XP_041459365	Lvar_XP_041459365	OG0009321
XP_072027499.1	2_13623	72.034	354	0.0	540.0	Lvar_XP_041459363	Lvar_XP_041459363	OG0009321
XP_072027499.1	2_13627	72.443	352	0.0	540.0	Lvar_XP_041459364	Lvar_XP_041459364	OG0009321
XP_072027499.1	2_29379	45.429	350	8.13e-101	302.0	Lvar_XP_041479642	Lvar_XP_041479642	OG0000697
XP_072027499.1	2_3701	45.087	346	1.08e-100	304.0	Lvar_XP_041457833	Lvar_XP_041457833	OG0000697
XP_072027499.1	2_29384	45.429	350	2.52e-100	301.0	Lvar_XP_041479643	Lvar_XP_041479643	OG0000697
XP_072027499.1	2_26063	43.048	374	4.67e-98	297.0	Lvar_XP_041460658	Lvar_XP_041460658	OG0001715
XP_072027499.1	2_26059	43.048	374	4.67e-98	297.0	Lvar_XP_041460657	Lvar_XP_041460657	OG0001715
XP_072027499.1	2_26051	43.048	374	4.67e-98	297.0	Lvar_XP_041460655	Lvar_XP_041460655	OG0001715
XP_072027499.1	2_26047	43.048	374	4.67e-98	297.0	Lvar_XP_041460654	Lvar_XP_041460654	OG0001715
XP_072027499.1	2_30507	45.118	297	1.11e-89	272.0	Lvar_XP_041478374	Lvar_XP_041478374	OG0000697
XP_072027499.1	2_31687	40.23	348	2.4499999999999996e-89	273.0	Lvar_XP_041475650	Lvar_XP_041475650	OG0012127
XP_072027499.1	2_30508	43.119	327	6.27e-85	262.0	Lvar_XP_041477053	Lvar_XP_041477053	OG0005009
XP_072027499.1	2_30303	42.988	328	1.64e-83	258.0	Lvar_XP_041477044	Lvar_XP_041477044	OG0005009
XP_072027499.1	2_2043	37.853	354	7.77e-78	243.0	Lvar_XP_041464773	Lvar_XP_041464773	OG0000697
XP_072027499.1	2_31809	38.567	363	9.8e-76	238.0	Lvar_XP_041475661	Lvar_XP_041475661	OG0012128
XP_072027499.1	2_31477	34.986	363	6.97e-68	218.0	Lvar_XP_041475638	Lvar_XP_041475638	OG0009987
XP_072027499.1	2_26912	35.099	302	6.29e-53	179.0	Lvar_XP_041485541	Lvar_XP_041485541	OG0008404
