s1chr	s2chr	s1tot	s2tot	n	fishp	padj	scol	s1g	s1gp	s1gi	s2g	s2gp	s2gi	clg
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063960482	34826225	4868	XP_011662025	11958994	4506	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755637	34875490	4869	XP_030829802	12033171	4507	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755648	34998565	4870	XP_011662023	12094215	4508	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755675	35026850	4871	XP_784204	12141058	4509	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957416	35335704	4872	XP_030829950	12242191	4510	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957477	35426360	4873	XP_001178525	12302683	4511	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755772	35432573	4874	XP_001178341	12315441	4512	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957465	35453252	4875	XP_001199380	12320774	4513	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957481	35478177	4876	XP_030829749	12355265	4514	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957494	35564847	4878	XP_030830640	12495376	4516	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054773240	35636488	4879	XP_030830429	12523786	4517	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957527	35651046	4880	XP_030830491	12559700	4518	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755836	35737308	4881	XP_003723283	2078507	4349	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755854	35745955	4882	XP_794287	20531733	4654	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957538	35802769	4883	XP_030830004	20479035	4653	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957545	35806204	4884	XP_003725938	20469055	4652	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054773506	35869651	4885	XP_030830325	20456083	4651	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957609	36019229	4886	XP_030830324	20296610	4650	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755881	36090549	4887	XP_003725942	20239863	4649	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957659	36151541	4888	XP_030830641	20200804	4648	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957683	36221528	4889	XP_030830537	20189369	4647	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957737	36250835	4890	XP_800773	20159836	4646	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755947	36395371	4891	XP_798297	20067136	4645	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755957	36437590	4892	XP_789110	20043207	4644	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957794	36592847	4894	XP_030829724	19922509	4643	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054774116	36608490	4895	XP_003725916	19912465	4642	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755968	36641913	4896	XP_003725914	19888546	4641	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957834	36728020	4897	XP_030830323	19809826	4640	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957870	36806775	4898	XP_030830553	19794398	4639	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755986	36811119	4899	XP_030830551	19775229	4638	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054755997	36826121	4900	XP_030830550	19765496	4637	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054774502	36835347	4901	XP_030830549	19761676	4636	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957923	36899314	4902	XP_011680157	19667379	4635	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063957955	36961876	4903	XP_003730430	1247621	4336	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756052	37035611	4906	XP_785608	1157998	4335	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958040	37218352	4909	XP_030830871	1058140	4334	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958058	37374176	4911	XP_030830106	886853	4333	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958063	37549640	4912	XP_030830103	797851	4332	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756181	37607388	4913	XP_030830020	779661	4331	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054760512	37622057	4914	XP_003724710	716978	4330	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756193	37719696	4915	XP_782738	689468	4329	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958109	37728460	4916	XP_030830466	677801	4328	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958132	37757492	4917	XP_030830416	668053	4327	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958138	37813308	4918	XP_030829984	631199	4326	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054775227	37824489	4919	XP_030830605	621182	4325	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958172	37879407	4920	XP_030830285	577692	4324	B3
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958210	37995071	4923	XP_792986	16530495	4595	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958247	38026528	4924	XP_030830001	16576982	4596	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958255	38072188	4925	XP_030830000	16586380	4597	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958215	38084551	4926	XP_797640	16597212	4598	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958273	38115851	4927	XP_788312	16645421	4599	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958285	38144582	4928	XP_030830655	16664557	4600	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958292	38167091	4929	XP_030830068	16726555	4601	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958310	38198567	4930	XP_030830060	16749091	4602	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958322	38237299	4931	XP_787069	16793098	4603	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756421	38260320	4932	XP_786961	16819876	4604	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958395	38325855	4933	XP_030830224	16851022	4605	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063961786	38402009	4934	XP_030830336	23538215	4697	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958418	38531504	4935	XP_786433	23620188	4698	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054775667	38564113	4936	XP_030829709	23651565	4699	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054775660	38567254	4937	XP_030830600	23658058	4700	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958461	38661197	4938	XP_030830338	23739700	4701	G
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958501	38753628	4939	XP_030830577	21070395	4661	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958505	38763940	4940	XP_030830132	21106504	4662	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756638	39197649	4945	XP_001199048	27669704	4772	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063960701	39208637	4946	NP_999760	20748312	4657	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756715	39320527	4948	XP_785208	7541213	4425	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054747954	39331738	4949	XP_030830506	7562484	4426	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958697	39351247	4950	XP_030829844	7579285	4427	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054747962	39373274	4951	XP_011679841	27656872	4771	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054747983	39446476	4952	XP_030830085	27644149	4770	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756734	39553159	4953	XP_030830783	27549878	4769	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958768	39659826	4954	XP_030830652	27484999	4768	D
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958785	39769546	4955	XP_030829642	27352652	4766	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054747992	39780211	4956	XP_030830361	27339293	4765	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958807	39805142	4957	XP_030830532	27322381	4764	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958842	39924357	4958	XP_030829614	27220592	4763	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756754	39992874	4959	XP_003725000	27184363	4762	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958891	40035749	4960	XP_030829631	27160098	4761	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958981	40309003	4961	XP_011663620	26993346	4760	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063958986	40329878	4962	XP_030829602	26963648	4759	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959000	40365784	4963	XP_011663612	26952525	4758	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959008	40378163	4964	XP_030829693	26929363	4757	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054760899	40420549	4965	XP_030830613	26911078	4756	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959017	40434723	4966	XP_030830829	26822579	4755	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959065	40509237	4967	XP_797941	26772891	4754	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959034	40537568	4968	XP_030830647	26755684	4753	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959080	40832193	4969	XP_030829538	26506534	4752	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959083	40893476	4970	XP_030830360	26468453	4751	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959094	40925659	4971	XP_787673	26430422	4750	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959127	40948008	4972	XP_030830155	26406718	4749	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959166	41158313	4974	XP_030830703	26254036	4748	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054748111	41176224	4975	XP_798618	26241576	4747	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054748127	41184375	4976	XP_001191765	26223388	4746	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054756985	41235748	4977	XP_030830115	26175571	4745	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054761019	41318161	4978	XP_030830594	26115292	4744	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959207	41331791	4979	XP_030829763	26086329	4743	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757005	41419841	4980	XP_030830317	26052839	4742	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054748163	41446967	4981	XP_784157	26044983	4741	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959230	41460130	4982	XP_030830765	26001524	4740	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757016	41584192	4983	XP_030830596	25921235	4739	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959276	41595092	4984	XP_789299	25905176	4738	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757058	41649654	4985	XP_030830357	25891928	4737	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757048	41670827	4986	XP_030830517	25871039	4736	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054761074	41813480	4987	XP_030830349	24731233	4718	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063960806	41983860	4988	XP_030830100	24844794	4719	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959341	42040623	4989	XP_787917	24874180	4720	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959356	42048638	4990	XP_030830040	24889709	4721	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063960818	42086307	4991	XP_030830350	24948656	4722	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757076	42099733	4992	XP_795317	24971147	4723	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063960827	42127847	4993	XP_011660381	24993596	4724	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757096	42214782	4994	XP_011660380	25026387	4725	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959391	42267272	4995	XP_003728498	25084639	4726	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063961854	42384186	4996	XP_011676777	25190000	4727	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959447	42432161	4997	XP_030830482	25215298	4729	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959462	42503859	4998	XP_030830354	25315238	4730	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757148	42515618	4999	XP_001198681	25445071	4731	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959493	42562343	5000	XP_030829718	25627083	4734	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063961872	42723960	5002	XP_030829823	29381396	4805	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959529	42748734	5003	XP_030830750	25737772	4735	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959563	42796828	5004	XP_782351	24697902	4717	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959582	42862462	5005	XP_782458	24672468	4716	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959593	42897073	5006	XP_030829982	24572297	4715	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959622	42948649	5007	XP_003728049	24555419	4714	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757253	43325973	5009	XP_011663358	24168419	4708	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063960886	43383973	5010	XP_003729367	24161737	4707	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959785	43408862	5011	XP_030830588	24097690	4706	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959771	43414314	5012	XP_011669388	24075620	4705	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757273	43455376	5013	XP_011669387	23935749	4704	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959850	43673881	5014	XP_030830339	23863381	4703	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757309	43752893	5015	XP_030830425	23853360	4702	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_054757317	43801683	5016	XP_785826	193730	4314	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959887	43834556	5017	XP_030829613	179980	4313	J1
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959927	44048847	5018	XP_030830736	41049	4310	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959951	44111824	5019	XP_030829852	21241465	4665	NA
chr1	spur5_scaffold_7	685	670	648	0	0	S	XP_063959967	44146103	5020	XP_003724859	21204766	4664	NA
chr1	spur5_scaffold_8	685	605	5	0.999999999979616	1	NS	XP_063952499	13268257	4518	XP_030831645	10013689	9089	NA
chr1	spur5_scaffold_8	685	605	5	0.999999999979616	1	NS	XP_063961151	17294139	4600	XP_030832108	28188388	9358	NA
chr1	spur5_scaffold_8	685	605	5	0.999999999979616	1	NS	XP_063954022	21302803	4646	XP_030832102	4814283	8980	NA
chr1	spur5_scaffold_8	685	605	5	0.999999999979616	1	NS	XP_063955289	26595114	4734	XP_030830946	9149421	9074	NA
chr1	spur5_scaffold_8	685	605	5	0.999999999979616	1	NS	XP_063961642	33330471	4844	XP_011662286	29513137	9394	NA
chr1	spur5_scaffold_9	685	625	3	0.999999999999946	1	NS	XP_054754983	13920628	4531	XP_030833013	22646716	7417	NA
chr1	spur5_scaffold_9	685	625	3	0.999999999999946	1	NS	XP_063954441	22963662	4672	XP_030832280	31719598	7564	NA
chr1	spur5_scaffold_9	685	625	3	0.999999999999946	1	NS	XP_054770938	32485620	4834	XP_030833205	22762402	7422	NA
chr10	spur5_scaffold_1	550	353	2	0.999999355281146	1	NS	XP_063961463	14538654	5586	XP_011675919	45817918	1444	NA
chr10	spur5_scaffold_1	550	353	2	0.999999355281146	1	NS	XP_063962157	30282516	5885	XP_011674484	41293554	1408	NA
chr10	spur5_scaffold_10	550	394	1	0.999999995200422	1	NS	XP_063962087	12965706	5572	XP_030835050	25183811	11043	NA
chr10	spur5_scaffold_13	550	437	1	0.999999999382542	1	NS	XP_054764160	33280549	5960	XP_003729219	8850934	5656	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762395	551068	5394	XP_030839892	5268781	5062	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961814	770956	5395	XP_786576	5470849	5064	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063962102	787678	5396	XP_030839894	5508012	5066	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961822	984117	5397	XP_030840944	13886947	5216	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961827	1142533	5398	XP_030840819	5701234	5071	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961841	1859504	5400	XP_030840209	17786774	5283	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961183	1893285	5401	XP_783814	17874996	5284	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961185	2081719	5402	XP_030840211	17943022	5285	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961186	2120203	5403	XP_030840932	12830537	5198	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763202	2159443	5404	XP_011681807	12827625	5197	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961187	2208661	5405	XP_030840075	12713936	5196	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961193	2542096	5406	XP_796773	12323653	5194	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762377	2552668	5407	XP_030840067	12289841	5193	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961844	2652493	5408	XP_011676909	12242490	5192	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961195	2666503	5409	XP_030840065	12221703	5191	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961856	2703960	5410	XP_794754	12073696	5190	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961197	2816035	5411	XP_030840845	9456178	5161	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763213	2921674	5412	XP_011673057	6133513	5079	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762382	2932821	5413	XP_793669	6108493	5078	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961199	2955038	5414	XP_030839915	6095523	5077	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961200	2966827	5415	XP_780644	6087683	5076	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762384	3017868	5416	XP_030839910	6055909	5075	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763215	3229779	5417	XP_003723645	5871539	5074	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961203	3288394	5418	XP_787021	5789630	5073	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763218	3297551	5419	XP_003723646	5750419	5072	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961867	3451608	5420	XP_030840815	5688071	5070	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063962097	3583579	5421	XP_030840814	5592600	5069	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961887	3644353	5422	XP_030840813	5543874	5068	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063962173	3674647	5423	XP_011673099	5524848	5067	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961206	3747315	5424	XP_001200590	5501176	5065	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063962176	3875303	5426	XP_030840878	5459937	5063	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961911	4056427	5427	XP_003729287	5231119	5061	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763109	4093070	5428	XP_003731368	5190232	5060	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763228	4199622	5429	XP_800004	5123170	5059	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961217	4317881	5430	XP_030839882	5018003	5058	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961223	4378895	5431	XP_030839879	4852281	5057	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762405	4421500	5432	XP_030839875	4659334	5054	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762407	4493264	5433	XP_030840015	10254957	5163	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763118	4662053	5434	XP_030840007	9324732	5160	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961229	4749587	5435	XP_785786	9291739	5159	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961230	4757374	5436	XP_030840006	9284713	5158	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961231	4809712	5437	XP_030840005	9229764	5157	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961942	5013456	5438	XP_030840838	8767473	5149	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961239	5032803	5439	XP_003726971	8779357	5150	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763235	5053322	5440	XP_011680695	8799546	5151	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961944	5106097	5441	XP_030839992	8813338	5152	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762415	5112346	5442	XP_030839993	8823653	5153	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763236	5169283	5443	XP_030840839	8832086	5154	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961954	5258401	5444	XP_030840840	8883150	5155	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763237	5362421	5445	XP_030839994	9025356	5156	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961245	5441101	5446	XP_030839990	8704664	5148	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961955	5476549	5447	XP_030839988	8641006	5147	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762419	5532046	5448	XP_030839989	8635072	5146	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763130	5539886	5449	XP_030839987	8601402	5144	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961247	5599728	5450	XP_011663321	8574012	5143	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961249	5619087	5451	XP_030839986	8564053	5142	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763131	5646344	5452	XP_780235	8501880	5141	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762424	5793663	5453	XP_030839985	8410628	5140	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961251	5798712	5454	XP_030839983	8399110	5139	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961252	5828150	5455	XP_030839982	8389219	5138	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961253	5846828	5456	XP_782648	8379769	5137	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762427	5856825	5457	XP_003727126	8372287	5136	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961256	5978822	5458	XP_795841	8316545	5135	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961257	6040048	5459	XP_786004	8212047	5134	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961258	6105254	5460	XP_030839974	8163728	5133	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763243	6111791	5461	XP_781869	8158334	5132	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762438	6190765	5462	XP_030839973	8096397	5131	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054762437	6204190	5463	XP_800641	8089360	5130	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961965	6235100	5464	XP_030839970	8071011	5129	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961262	6301272	5465	XP_796667	8060305	5128	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961267	6309777	5466	XP_796649	8049770	5127	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961973	6382537	5468	XP_030839966	7989765	5126	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063962182	6389548	5469	XP_030840834	7981062	5125	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961270	6404311	5470	XP_783738	7968730	5124	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763257	6427823	5471	XP_783800	7954485	5123	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961276	6443751	5472	XP_783848	7945197	5122	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961272	6485185	5473	XP_003727132	7925837	5121	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961274	6490407	5474	XP_003727133	7917924	5120	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961277	6593154	5475	XP_030839962	7841555	5119	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961279	6649999	5476	XP_030839811	1777728	5014	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961278	6666409	5477	XP_030839812	1788966	5015	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961280	6709430	5478	XP_030839815	1815943	5016	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961282	6752183	5479	XP_030839813	1829970	5017	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763252	6758820	5480	XP_030840784	1846277	5018	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763253	6779234	5481	XP_030840785	1867639	5019	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961284	6811827	5482	XP_030839817	1880398	5020	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961288	6864801	5483	XP_782306	1896207	5021	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063962185	6891054	5484	XP_030840779	1444705	5006	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_054763254	6930202	5485	XP_796543	1434223	5005	H
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961289	6991971	5486	XP_030839795	1406219	5004	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063961290	6999399	5487	XP_030839788	1117484	4999	NA
chr10	spur5_scaffold_14	550	555	536	0	0	S	XP_063962186	7050164	5488	XP_011673463	1352275	5003	NA
